age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
1,blue-collar,single,secondary,no,228,no,no,cellular,5,feb,4,1,-1,0,unknown,no
3,self-employed,single,tertiary,no,265,no,no,cellular,5,feb,2,3,-1,0,unknown,no
1,management,single,tertiary,no,0,yes,no,cellular,5,feb,3,1,-1,0,unknown,no
2,management,single,tertiary,no,995,no,no,cellular,5,feb,1,1,-1,0,unknown,no
4,unemployed,divorced,secondary,no,947,no,no,cellular,5,feb,2,2,-1,0,unknown,no
1,services,single,secondary,no,612,no,no,cellular,5,feb,1,1,198,5,other,no
3,services,married,secondary,no,-212,yes,yes,cellular,5,feb,1,1,258,1,failure,no
3,technician,single,secondary,no,618,no,no,cellular,5,feb,5,1,-1,0,unknown,no
3,admin.,divorced,secondary,no,110,yes,yes,cellular,5,feb,1,2,-1,0,unknown,no
2,services,single,secondary,no,406,yes,no,cellular,5,feb,1,1,275,1,failure,no
2,management,married,tertiary,no,184,no,no,cellular,5,feb,2,1,-1,0,unknown,no
5,management,divorced,tertiary,no,442,no,no,cellular,5,feb,1,1,253,3,failure,no
2,services,single,secondary,no,3358,yes,no,cellular,5,feb,5,2,-1,0,unknown,no
2,services,divorced,secondary,no,1281,no,no,cellular,5,feb,4,1,-1,0,unknown,no
5,management,married,tertiary,no,1624,no,no,cellular,5,feb,3,3,-1,0,unknown,yes
4,blue-collar,married,primary,no,1,no,yes,cellular,5,feb,2,1,210,1,other,no
5,housemaid,divorced,primary,no,2253,yes,no,cellular,5,feb,4,1,196,1,failure,no
2,admin.,married,secondary,no,1661,yes,no,cellular,5,feb,1,1,209,2,failure,no
2,admin.,married,secondary,no,0,yes,no,cellular,5,feb,1,4,-1,0,unknown,no
5,unemployed,married,secondary,no,-307,no,no,cellular,5,feb,4,1,-1,0,unknown,no
3,services,married,secondary,no,-38,yes,yes,cellular,5,feb,2,1,-1,0,unknown,no
2,services,married,secondary,no,182,no,no,cellular,5,feb,4,1,169,2,failure,no
2,blue-collar,married,primary,no,28,no,yes,cellular,5,feb,2,2,-1,0,unknown,no
1,technician,single,secondary,no,440,no,yes,cellular,5,feb,3,2,-1,0,unknown,no
4,services,married,tertiary,no,-780,no,yes,cellular,5,feb,2,1,-1,0,unknown,no
4,technician,single,secondary,no,58,no,no,telephone,5,feb,1,1,-1,0,unknown,no
5,services,married,primary,no,-319,no,yes,cellular,5,feb,5,1,196,1,other,no
4,management,married,tertiary,no,222,no,no,cellular,5,feb,2,1,-1,0,unknown,no
2,admin.,single,tertiary,no,541,no,no,cellular,5,feb,2,1,-1,0,unknown,no
3,entrepreneur,married,tertiary,no,228,yes,no,cellular,5,feb,2,1,-1,0,unknown,no
2,blue-collar,single,secondary,no,573,yes,no,telephone,5,feb,1,1,269,2,failure,no
2,admin.,single,secondary,no,1087,no,no,cellular,5,feb,2,1,-1,0,unknown,no
2,technician,single,tertiary,no,1813,no,no,cellular,5,feb,2,1,-1,0,unknown,no
1,blue-collar,single,primary,no,365,yes,yes,cellular,5,feb,1,1,274,2,failure,no
3,admin.,married,secondary,no,367,yes,no,telephone,5,feb,2,1,274,1,failure,no
1,management,single,tertiary,no,497,no,no,cellular,5,feb,2,1,-1,0,unknown,no
3,unemployed,married,secondary,no,629,yes,no,cellular,5,feb,4,1,-1,0,unknown,no
2,admin.,married,secondary,no,56,no,no,cellular,5,feb,1,2,-1,0,unknown,no
4,management,married,tertiary,no,2953,yes,yes,cellular,5,feb,5,1,-1,0,unknown,no
5,technician,married,secondary,no,0,no,no,telephone,5,feb,5,3,-1,0,unknown,yes
5,blue-collar,married,secondary,no,1765,yes,no,cellular,5,feb,5,1,267,1,failure,no
1,technician,single,secondary,no,728,yes,no,cellular,5,feb,5,1,261,1,other,no
4,technician,married,secondary,no,315,yes,no,cellular,5,feb,3,1,275,2,failure,no
4,services,married,secondary,no,925,yes,no,cellular,5,feb,2,2,232,4,other,no
2,management,divorced,tertiary,no,0,no,no,cellular,5,feb,2,4,175,3,failure,no
4,self-employed,married,secondary,no,513,no,no,telephone,5,feb,2,1,-1,0,unknown,no
4,technician,married,secondary,no,858,no,no,cellular,5,feb,5,4,251,2,failure,no
3,technician,divorced,tertiary,no,915,yes,no,cellular,5,feb,1,7,266,4,other,no
2,technician,single,tertiary,no,992,yes,no,cellular,5,feb,1,2,-1,0,unknown,yes
3,management,married,tertiary,no,190,yes,no,cellular,5,feb,3,1,-1,0,unknown,no
1,unemployed,single,secondary,no,79,no,yes,cellular,5,feb,5,2,196,1,failure,no
2,admin.,divorced,secondary,no,2294,yes,no,cellular,5,feb,4,2,260,2,failure,no
4,technician,single,secondary,no,555,yes,no,cellular,5,feb,5,2,-1,0,unknown,no
3,entrepreneur,single,tertiary,no,791,yes,no,cellular,5,feb,3,1,80,1,other,no
5,technician,married,secondary,no,0,yes,no,cellular,5,feb,5,1,205,1,failure,no
4,admin.,single,tertiary,no,178,no,no,telephone,5,feb,1,6,-1,0,unknown,no
2,self-employed,married,tertiary,no,137,no,no,cellular,5,feb,2,4,-1,0,unknown,no
3,blue-collar,married,primary,no,665,yes,no,cellular,5,feb,3,3,211,1,success,no
2,management,divorced,tertiary,no,1,yes,no,cellular,5,feb,1,8,267,1,other,no
3,management,single,tertiary,no,122,yes,no,cellular,5,feb,5,1,-1,0,unknown,no
2,admin.,single,secondary,no,1016,no,yes,cellular,5,feb,5,2,-1,0,unknown,no
1,services,married,secondary,no,1743,yes,no,cellular,5,feb,3,4,-1,0,unknown,no
1,management,single,tertiary,no,810,yes,no,cellular,5,feb,2,2,-1,0,unknown,no
3,blue-collar,married,secondary,no,660,yes,yes,cellular,5,feb,5,4,-1,0,unknown,no
4,management,married,tertiary,no,500,yes,yes,cellular,5,feb,1,1,-1,0,unknown,no
1,admin.,single,secondary,no,209,no,no,cellular,5,feb,5,2,-1,0,unknown,no
5,technician,married,secondary,no,956,yes,yes,cellular,5,feb,2,4,-1,0,unknown,no
1,technician,single,secondary,no,126,yes,yes,cellular,5,feb,3,2,216,4,failure,no
4,entrepreneur,single,tertiary,no,318,yes,no,cellular,5,feb,5,4,-1,0,unknown,yes
3,student,single,secondary,no,624,no,no,cellular,5,feb,5,2,8,1,other,no
1,blue-collar,single,tertiary,no,449,yes,no,cellular,5,feb,4,2,-1,0,unknown,no
1,technician,single,secondary,no,401,yes,no,cellular,5,feb,2,2,-1,0,unknown,no
2,self-employed,married,tertiary,no,1099,no,no,cellular,5,feb,2,5,-1,0,unknown,no
5,retired,married,tertiary,no,127,no,no,cellular,5,feb,1,2,-1,0,unknown,no
4,blue-collar,married,secondary,no,750,no,no,cellular,5,feb,1,2,8,2,other,no
3,management,married,tertiary,no,2976,no,no,cellular,5,feb,2,12,-1,0,unknown,no
4,blue-collar,married,secondary,no,426,yes,yes,cellular,5,feb,3,2,177,2,failure,no
3,management,married,tertiary,no,0,no,no,cellular,5,feb,3,2,-1,0,unknown,no
3,unemployed,married,primary,no,1908,yes,no,cellular,5,feb,5,2,-1,0,unknown,yes
2,student,single,tertiary,no,2010,yes,no,cellular,5,feb,1,5,261,1,other,no
1,blue-collar,single,secondary,no,438,yes,no,cellular,5,feb,4,2,-1,0,unknown,no
1,unemployed,single,secondary,no,523,no,no,cellular,5,feb,4,1,-1,0,unknown,no
1,admin.,married,tertiary,no,285,no,no,cellular,5,feb,5,2,-1,0,unknown,no
1,technician,single,secondary,no,1405,yes,no,cellular,5,feb,5,3,-1,0,unknown,no
3,unemployed,married,secondary,no,0,no,no,cellular,5,feb,5,2,-1,0,unknown,no
3,management,married,tertiary,no,-491,yes,no,cellular,5,feb,1,2,-1,0,unknown,no
5,management,married,tertiary,no,2281,no,no,cellular,5,feb,4,2,-1,0,unknown,yes
2,blue-collar,married,secondary,no,823,yes,no,cellular,5,feb,3,2,-1,0,unknown,no
4,technician,married,tertiary,no,157,no,no,cellular,5,feb,2,2,224,1,failure,no
3,technician,married,secondary,no,696,yes,no,cellular,5,feb,5,5,-1,0,unknown,no
1,technician,married,tertiary,no,510,yes,no,cellular,5,feb,2,2,-1,0,unknown,no
3,blue-collar,married,primary,no,95,yes,no,cellular,5,feb,5,2,272,2,failure,no
2,entrepreneur,single,tertiary,no,544,no,yes,cellular,5,feb,5,2,8,3,other,no
1,student,single,secondary,no,2354,no,no,cellular,5,feb,4,7,-1,0,unknown,yes
4,management,divorced,tertiary,no,1775,yes,no,telephone,5,feb,4,5,-1,0,unknown,no
2,technician,single,secondary,no,315,yes,no,cellular,5,feb,4,2,-1,0,unknown,no
3,housemaid,married,secondary,no,333,yes,no,cellular,5,feb,5,2,202,1,other,no
4,unemployed,single,secondary,no,139,yes,no,cellular,5,feb,3,2,-1,0,unknown,no
4,admin.,married,secondary,no,67,no,no,cellular,5,feb,4,2,-1,0,unknown,no
1,technician,single,tertiary,no,676,no,no,cellular,5,feb,5,2,-1,0,unknown,yes
4,management,married,tertiary,no,1451,yes,no,cellular,5,feb,1,7,80,15,failure,no
4,technician,married,tertiary,no,184,yes,yes,cellular,5,feb,5,3,8,2,other,no
5,admin.,single,secondary,no,473,no,no,cellular,5,feb,3,2,8,1,other,no
3,blue-collar,married,primary,no,336,yes,no,cellular,5,feb,3,2,8,1,other,no
3,blue-collar,single,secondary,no,0,yes,no,cellular,5,feb,5,2,-1,0,unknown,no
2,management,married,tertiary,no,377,yes,no,cellular,5,feb,3,2,276,1,failure,no
3,blue-collar,married,primary,no,655,yes,no,cellular,5,feb,2,2,258,4,failure,no
1,technician,single,secondary,no,11,no,no,cellular,5,feb,4,6,-1,0,unknown,no
5,technician,single,secondary,no,1022,no,no,telephone,5,feb,3,2,-1,0,unknown,no
3,management,married,tertiary,no,21,yes,no,cellular,5,feb,2,2,252,2,failure,no
3,entrepreneur,divorced,tertiary,no,0,no,yes,cellular,5,feb,5,6,-1,0,unknown,no
1,technician,married,secondary,no,436,yes,no,cellular,5,feb,2,3,206,8,other,no
2,admin.,single,secondary,no,713,no,no,cellular,5,feb,2,2,-1,0,unknown,no
3,unemployed,married,tertiary,no,2135,yes,no,cellular,5,feb,3,5,230,1,failure,no
5,self-employed,single,primary,no,0,yes,no,telephone,5,feb,5,2,-1,0,unknown,no
5,management,married,tertiary,no,337,no,no,cellular,5,feb,1,2,-1,0,unknown,no
2,entrepreneur,married,tertiary,no,1076,yes,no,cellular,5,feb,2,10,-1,0,unknown,yes
4,blue-collar,married,secondary,no,-19,yes,no,cellular,5,feb,2,3,-1,0,unknown,no
2,blue-collar,married,primary,no,1738,no,no,telephone,5,feb,5,3,-1,0,unknown,no
2,management,single,tertiary,no,1228,no,no,cellular,5,feb,4,8,-1,0,unknown,yes
3,blue-collar,single,secondary,no,357,no,yes,cellular,5,feb,4,3,-1,0,unknown,no
3,technician,single,secondary,no,0,yes,yes,cellular,5,feb,2,4,-1,0,unknown,no
2,admin.,single,secondary,no,894,no,no,cellular,5,feb,5,2,-1,0,unknown,no
5,management,married,tertiary,no,3342,no,no,cellular,5,feb,4,5,-1,0,unknown,yes
4,unemployed,divorced,tertiary,no,0,no,no,cellular,5,feb,5,3,-1,0,unknown,yes
1,management,single,tertiary,no,690,no,no,cellular,5,feb,1,3,-1,0,unknown,no
3,blue-collar,married,primary,no,533,yes,no,cellular,5,feb,5,4,-1,0,unknown,no
4,admin.,married,secondary,no,191,yes,no,cellular,5,feb,4,3,-1,0,unknown,no
4,admin.,single,secondary,no,1022,yes,no,cellular,5,feb,3,3,276,2,failure,no
2,blue-collar,single,secondary,no,0,yes,no,cellular,5,feb,3,3,254,1,other,no
1,entrepreneur,single,tertiary,no,54,no,no,cellular,5,feb,4,3,-1,0,unknown,no
4,entrepreneur,married,secondary,no,122,no,no,cellular,5,feb,3,7,-1,0,unknown,no
2,management,single,tertiary,no,0,no,no,cellular,5,feb,5,4,-1,0,unknown,yes
5,unemployed,divorced,primary,no,1770,no,no,cellular,5,feb,5,3,-1,0,unknown,no
3,technician,married,secondary,no,145,yes,yes,cellular,5,feb,4,2,-1,0,unknown,no
2,technician,single,secondary,no,403,no,no,cellular,5,feb,4,2,-1,0,unknown,no
1,management,single,tertiary,no,321,no,yes,cellular,5,feb,4,6,-1,0,unknown,no
1,housemaid,married,primary,no,132,no,no,cellular,5,feb,5,5,-1,0,unknown,no
4,admin.,single,secondary,no,375,no,yes,cellular,5,feb,3,2,199,4,failure,no
2,blue-collar,single,secondary,no,123,yes,no,cellular,5,feb,4,3,212,4,failure,no
4,self-employed,married,secondary,yes,2,no,no,cellular,5,feb,4,2,-1,0,unknown,no
3,blue-collar,single,secondary,no,111,yes,no,cellular,5,feb,1,2,272,2,failure,no
2,blue-collar,divorced,primary,no,158,yes,no,cellular,5,feb,5,4,253,1,failure,no
4,unemployed,married,secondary,no,511,yes,yes,telephone,5,feb,3,5,190,5,other,no
3,admin.,divorced,secondary,no,19,yes,no,cellular,5,feb,5,3,251,2,success,yes
1,technician,single,secondary,no,430,no,no,cellular,5,feb,5,2,-1,0,unknown,no
2,management,single,tertiary,no,0,no,no,cellular,5,feb,5,3,-1,0,unknown,no
5,housemaid,single,primary,no,80,no,no,cellular,5,feb,4,2,-1,0,unknown,no
1,services,married,secondary,no,116,no,no,cellular,5,feb,4,2,-1,0,unknown,no
2,management,married,tertiary,no,506,yes,no,cellular,5,feb,3,4,-1,0,unknown,no
3,technician,married,secondary,no,211,no,no,telephone,6,feb,1,2,-1,0,unknown,no
5,self-employed,married,tertiary,no,542,no,no,telephone,6,feb,1,5,-1,0,unknown,no
2,blue-collar,single,secondary,no,687,yes,no,cellular,6,feb,3,2,273,1,failure,no
3,blue-collar,single,secondary,yes,0,yes,yes,cellular,6,feb,1,8,-1,0,unknown,no
3,management,single,tertiary,no,0,yes,no,cellular,6,feb,1,8,9,2,other,no
1,management,single,tertiary,no,640,no,no,cellular,6,feb,2,4,213,2,failure,no
2,admin.,divorced,secondary,no,420,yes,no,telephone,6,feb,2,2,-1,0,unknown,no
2,services,single,secondary,no,1758,yes,no,cellular,6,feb,1,8,-1,0,unknown,no
4,technician,married,tertiary,no,1397,yes,no,cellular,6,feb,2,7,-1,0,unknown,no
3,unemployed,married,secondary,no,439,yes,no,telephone,6,feb,1,6,-1,0,unknown,no
1,technician,single,secondary,no,1282,no,no,cellular,6,feb,3,2,-1,0,unknown,no
4,services,married,secondary,no,488,yes,no,telephone,6,feb,1,6,-1,0,unknown,no
1,blue-collar,married,secondary,no,247,no,yes,cellular,6,feb,3,2,214,1,failure,no
4,entrepreneur,divorced,tertiary,no,1145,yes,yes,cellular,6,feb,1,4,-1,0,unknown,no
3,blue-collar,married,primary,no,346,no,no,cellular,6,feb,1,3,9,3,other,no
4,management,married,tertiary,no,445,no,yes,telephone,6,feb,2,2,9,7,other,no
1,unemployed,single,tertiary,no,0,no,no,cellular,6,feb,1,9,-1,0,unknown,no
5,technician,married,secondary,no,287,no,no,telephone,6,feb,1,5,-1,0,unknown,no
1,unemployed,single,tertiary,no,111,no,no,cellular,6,feb,2,2,-1,0,unknown,no
3,admin.,single,secondary,no,648,yes,no,cellular,6,feb,2,2,-1,0,unknown,no
2,blue-collar,married,primary,no,1518,yes,no,telephone,6,feb,1,3,-1,0,unknown,no
5,retired,married,primary,no,440,no,no,cellular,6,feb,5,1,-1,0,unknown,yes
1,management,single,tertiary,no,383,no,no,cellular,6,feb,5,2,-1,0,unknown,no
4,technician,married,primary,no,321,yes,no,cellular,6,feb,1,5,268,6,other,no
2,services,single,secondary,no,13,no,yes,cellular,6,feb,5,2,-1,0,unknown,yes
5,management,married,tertiary,no,-321,no,no,cellular,6,feb,5,2,9,2,other,no
3,technician,married,secondary,no,990,yes,no,cellular,6,feb,4,3,-1,0,unknown,no
5,admin.,married,secondary,no,1554,yes,yes,cellular,6,feb,1,6,190,27,other,no
3,entrepreneur,married,secondary,no,2663,yes,yes,cellular,6,feb,4,2,-1,0,unknown,no
1,unemployed,single,tertiary,no,306,no,no,cellular,6,feb,2,6,256,14,failure,no
3,services,single,primary,no,0,no,yes,cellular,6,feb,3,6,245,5,other,no
5,unemployed,married,tertiary,no,0,no,no,telephone,6,feb,1,4,-1,0,unknown,no
2,management,divorced,tertiary,no,387,no,no,cellular,6,feb,1,5,-1,0,unknown,no
2,self-employed,single,secondary,no,0,no,yes,telephone,6,feb,4,6,-1,0,unknown,no
2,management,single,tertiary,no,3,yes,yes,cellular,6,feb,3,1,-1,0,unknown,no
2,admin.,divorced,secondary,no,627,yes,no,cellular,6,feb,4,6,275,2,failure,no
4,self-employed,married,tertiary,no,503,yes,no,cellular,6,feb,4,4,200,1,failure,no
5,technician,married,secondary,no,312,no,no,cellular,6,feb,1,8,9,3,other,no
1,blue-collar,single,secondary,no,2909,no,no,cellular,6,feb,3,7,-1,0,unknown,no
3,unemployed,married,primary,no,-117,yes,no,telephone,6,feb,2,6,-1,0,unknown,no
2,services,single,secondary,no,124,yes,no,cellular,6,feb,3,3,9,5,other,no
4,management,married,tertiary,no,1698,yes,no,cellular,6,feb,2,1,-1,0,unknown,no
3,management,married,secondary,no,611,yes,no,cellular,6,feb,1,1,212,1,other,no
3,management,divorced,tertiary,no,2361,no,no,cellular,6,feb,2,1,-1,0,unknown,no
3,admin.,married,secondary,no,767,yes,no,cellular,6,feb,3,1,-1,0,unknown,no
4,blue-collar,divorced,primary,no,103,yes,no,cellular,6,feb,3,1,-1,0,unknown,no
4,technician,single,secondary,no,196,yes,no,cellular,6,feb,5,3,-1,0,unknown,no
4,technician,married,secondary,no,310,yes,no,cellular,6,feb,3,1,253,1,failure,no
3,unemployed,married,primary,no,0,no,no,cellular,6,feb,5,1,-1,0,unknown,no
2,services,married,secondary,no,868,no,no,cellular,6,feb,1,1,-1,0,unknown,no
2,blue-collar,single,secondary,no,-538,no,yes,cellular,6,feb,5,1,-1,0,unknown,no
1,blue-collar,single,primary,no,269,no,no,telephone,6,feb,1,1,-1,0,unknown,no
4,management,married,tertiary,no,479,yes,no,cellular,6,feb,3,1,254,2,failure,no
2,admin.,married,tertiary,no,37,no,no,cellular,6,feb,1,1,-1,0,unknown,no
5,technician,married,secondary,no,0,no,no,cellular,6,feb,5,1,-1,0,unknown,yes
2,blue-collar,married,secondary,no,492,yes,no,cellular,6,feb,2,1,-1,0,unknown,no
2,technician,single,secondary,no,2583,no,no,cellular,6,feb,2,1,-1,0,unknown,no
2,services,married,secondary,no,1801,yes,no,telephone,6,feb,2,1,274,2,failure,no
1,student,single,secondary,no,29,no,yes,cellular,6,feb,5,1,-1,0,unknown,no
1,management,single,tertiary,no,2722,no,no,cellular,6,feb,3,1,-1,0,unknown,no
1,housemaid,single,secondary,no,1924,no,no,cellular,6,feb,3,1,-1,0,unknown,no
4,blue-collar,married,secondary,no,837,yes,no,cellular,6,feb,3,1,-1,0,unknown,no
3,blue-collar,divorced,secondary,no,351,yes,no,cellular,6,feb,1,8,268,9,other,no
3,management,married,tertiary,no,326,no,no,cellular,6,feb,3,1,182,2,failure,no
2,management,divorced,tertiary,no,802,no,no,cellular,6,feb,5,1,-1,0,unknown,no
3,housemaid,married,primary,no,-125,no,yes,cellular,6,feb,2,2,-1,0,unknown,no
2,blue-collar,married,secondary,no,0,no,no,cellular,6,feb,4,1,-1,0,unknown,no
5,retired,married,primary,no,3000,no,yes,cellular,6,feb,1,1,-1,0,unknown,no
4,blue-collar,married,secondary,no,264,no,no,cellular,6,feb,5,2,-1,0,unknown,no
2,admin.,single,tertiary,no,383,no,yes,cellular,6,feb,2,1,214,1,failure,no
2,management,married,tertiary,no,23,yes,yes,cellular,6,feb,3,1,-1,0,unknown,no
2,management,single,tertiary,no,417,yes,no,cellular,6,feb,1,1,-1,0,unknown,no
3,blue-collar,married,secondary,no,121,yes,yes,cellular,6,feb,3,1,212,2,failure,no
4,retired,divorced,secondary,no,700,yes,no,cellular,6,feb,1,3,-1,0,unknown,no
1,blue-collar,married,secondary,no,53,yes,yes,cellular,6,feb,5,1,-1,0,unknown,no
4,blue-collar,married,secondary,no,1352,yes,no,cellular,6,feb,3,1,-1,0,unknown,no
2,blue-collar,married,secondary,no,23,no,yes,cellular,6,feb,5,5,-1,0,unknown,no
1,unemployed,single,secondary,no,2424,no,no,cellular,6,feb,2,1,-1,0,unknown,no
2,management,married,tertiary,no,158,no,no,cellular,6,feb,3,2,-1,0,unknown,yes
1,services,single,secondary,no,531,yes,yes,cellular,6,feb,3,1,-1,0,unknown,no
4,entrepreneur,married,primary,yes,66,yes,yes,cellular,6,feb,2,1,-1,0,unknown,no
2,student,single,tertiary,no,882,yes,no,cellular,6,feb,4,1,-1,0,unknown,no
1,technician,single,secondary,no,0,no,no,cellular,6,feb,3,1,-1,0,unknown,no
1,entrepreneur,married,tertiary,no,93,yes,no,cellular,6,feb,3,4,-1,0,unknown,no
4,blue-collar,married,secondary,no,1096,yes,yes,cellular,6,feb,3,2,-1,0,unknown,no
3,unemployed,divorced,primary,no,510,no,no,cellular,6,feb,4,2,-1,0,unknown,no
4,self-employed,married,tertiary,no,1265,yes,no,cellular,6,feb,1,2,-1,0,unknown,no
5,management,divorced,primary,no,11,no,no,cellular,6,feb,5,1,9,1,other,no
3,admin.,single,secondary,no,310,no,yes,cellular,6,feb,3,1,-1,0,unknown,no
5,management,married,tertiary,no,346,no,no,cellular,6,feb,3,1,-1,0,unknown,yes
2,management,single,tertiary,no,2137,no,no,cellular,6,feb,2,1,-1,0,unknown,no
2,management,married,tertiary,no,140,no,no,cellular,6,feb,1,8,212,4,other,no
5,management,divorced,secondary,no,698,yes,yes,cellular,6,feb,1,1,-1,0,unknown,no
5,technician,divorced,tertiary,no,-1455,yes,yes,cellular,6,feb,2,1,-1,0,unknown,no
3,technician,married,secondary,no,-254,yes,yes,cellular,6,feb,2,3,254,2,failure,no
5,unemployed,married,tertiary,no,1595,no,no,cellular,6,feb,1,1,-1,0,unknown,no
1,services,single,secondary,no,1347,no,no,telephone,6,feb,4,1,-1,0,unknown,no
3,admin.,single,secondary,no,0,no,no,cellular,6,feb,4,1,-1,0,unknown,no
5,services,married,primary,no,443,no,no,telephone,6,feb,1,2,204,1,failure,no
5,admin.,divorced,secondary,no,-41,yes,yes,cellular,6,feb,5,1,262,1,failure,yes
3,unemployed,divorced,secondary,no,74,yes,no,cellular,6,feb,2,1,275,1,failure,no
1,student,single,tertiary,no,524,no,no,cellular,6,feb,5,2,-1,0,unknown,no
5,unemployed,married,secondary,no,315,yes,no,cellular,6,feb,1,1,-1,0,unknown,no
1,services,single,secondary,no,0,no,no,cellular,6,feb,2,1,-1,0,unknown,no
5,retired,married,secondary,no,488,no,no,telephone,6,feb,3,4,-1,0,unknown,no
1,unemployed,single,secondary,no,387,no,no,cellular,6,feb,5,1,-1,0,unknown,no
1,blue-collar,single,secondary,no,517,no,yes,cellular,6,feb,2,3,213,1,success,no
4,technician,married,secondary,no,1048,yes,no,telephone,6,feb,1,2,-1,0,unknown,no
2,blue-collar,single,primary,no,1450,yes,no,cellular,6,feb,1,6,273,1,other,no
5,blue-collar,divorced,secondary,no,2780,yes,no,telephone,6,feb,1,3,-1,0,unknown,no
